state,eval_period,n_plots,pct_v3_any_lsog,pct_v3_ls_og,pct_v3_og,pct_ornl_og_gt50,pct_ornl_mature_gt50,pct_ornl_mog_gt50
ME,2019-2023,3125,10.048,1.1520000000000001,0.064,0.13012361743656475,33.409238776837995,33.53936239427456
ME,2020-2024,3117,10.522938723131215,1.2191209496310556,0.0962463907603465,0.1304631441617743,33.36594911937378,33.496412263535554
