LS,Not LS,Old-growth,Trans LS,MeanDecreaseAccuracy,MeanDecreaseGini,metric
38.8134745606411,22.2379423921072,6.79855705409682,16.3404101061618,32.6551691916276,67.2178251293371,cano_cover_15
23.6721321024536,18.3470421485972,11.288918659773,13.3249804180064,24.3722497409517,50.2985771608366,mean_cano_ht
26.7758365695855,15.0522099748243,21.2086211433441,5.37178687083425,24.2894452689614,51.4147864232418,percentile_95th
13.6410600228692,8.32872613159075,11.0960298772097,9.33757952115175,18.937650162495,16.5183507575671,top_rugosity
12.9622208628149,3.03108998531206,-0.373558207797582,12.2709795960402,18.1567151170454,14.2666946061064,rumple
11.4867459715945,7.71867724533389,9.6359444899635,9.46845366620563,17.3093729488828,21.3455594935342,cano_cover_6
7.94910887624494,7.55326656894088,6.58592700009705,7.88853501016771,15.6609956207582,13.9463545494491,cano_cover_2
15.6331110757359,5.16276726504899,11.0323564572822,-6.46068381464706,15.2358150010383,27.2667287697761,max_cano_ht
