metric,mean,lo,hi
v51_any,11.9802840909091,10.4545454545455,13.5227272727273
hagan_any,21.1172443181818,19.2045454545455,23.0113636363636
v51_lsog,1.18627840909091,0.681818181818182,1.7059659090909
hagan_lsog,3.85994318181818,3.01136363636364,4.77272727272727
kappa_any,0.121685526655669,0.0710132882453341,0.17541524557004
