metric,mean,sd,min,max
oob_binary_acc,94.0496760259179,0.317080227816151,93.7365010799136,95.0323974082074
ww_any_pct,21.5910969912882,0.220330180744774,21.1498713381348,22.10011009476
ww_lsogl_pct,4.23462888910791,0.063219977238083,4.11528794427346,4.33902740131058
ww_ogl_pct,0.944830941251811,0.0319917751712565,0.879730466354303,1.00685091151642
ww_lsogl_ha,181316.9,2706.93149058798,176207,185787
kappa_any,0.128137969192393,0.00428865122307221,0.1217768227623,0.139079577007148
kappa_lsog,0.0643533844214657,0.0112596138303407,0.0492726781649124,0.0787498105982337
