state,eval_period,eval_year,n_plots,pct_trans,pct_ls,pct_og,pct_ls_og,pct_all_lsog,pct_trans_lo,pct_trans_hi,pct_ls_lo,pct_ls_hi,pct_og_lo,pct_og_hi,pct_lsog_lo,pct_lsog_hi,acres_trans,acres_ls,acres_og,acres_ls_og,acres_all_lsog,ac_trans_lo,ac_trans_hi,ac_ls_lo,ac_ls_hi,ac_og_lo,ac_og_hi,ac_lsog_lo,ac_lsog_hi,ac_all_lo,ac_all_hi,snag_thresh_1,snag_thresh_2,has_expns
ME,1999-2003,2001,3182,6.6310496543054684,0.6913890634820867,0,0.6913890634820867,7.322438717787555,5.813953488372093,7.542426147077309,0.4085480829666876,1.005656819610308,0,0,0.4085480829666876,1.005656819610308,1135130.8445003142,117536.14079195475,0,117536.14079195475,1252666.985292269,996196.4707730988,1292334.673664362,69138.90634820868,168698.93148962915,0,0,69138.90634820868,168698.93148962915,1102666.0307982403,1415416.6521684474,36,54,FALSE
ME,2004-2008,2006,3161,7.118000632711167,0.9490667510281556,0.03163555836760519,0.9807023093957609,8.098702942106929,6.232204998418222,8.003796267004113,0.6327111673521038,1.2970578930718129,0,0.09490667510281556,0.6643467257197089,1.3286934514394177,1218771.9936728883,158950.32154381525,5567.858272698513,164518.17981651376,1383290.173489402,1065726.7437013602,1372137.8132236635,105789.30718127175,219071.15874723188,0,16703.57481809554,110491.26341031319,223008.83177475468,1219400.9592660551,1550967.2587662134,36,54,FALSE
ME,2009-2013,2011,3171,7.442447177546516,0.8514664143803218,0.0946073793755913,0.9460737937559129,8.388520971302428,6.5279091769157995,8.388520971302428,0.5676442762535477,1.1983601387574898,0,0.22075055187637968,0.630715862503942,1.3245033112582782,1267319.2259854935,144138.9991800694,16650.898770104068,160789.89795017347,1428109.123935667,1108798.3582213814,1426870.8384988962,93477.51865026806,203718.12163986123,0,38852.09713024283,106640.38575843583,223971.04148848943,1267074.3344181646,1594699.0449952695,36,54,FALSE
ME,2014-2018,2016,3150,7.8730158730158735,1.0158730158730158,0.12698412698412698,1.1428571428571428,9.015873015873016,6.951587301587302,8.857142857142856,0.6666666666666667,1.3650793650793651,0.031746031746031744,0.25396825396825395,0.7936507936507936,1.5238095238095237,1328043.1385396826,170782.4883809524,21796.890412698413,192579.3787936508,1520622.5173333334,1169221.5059555555,1493839.914704762,113184.7206984127,232033.64185396823,5034.985650793651,44146.096761904766,132981.20321269843,257047.36179047613,1350638.026920635,1691162.943695238,36,54,FALSE
ME,2019-2023,2021,3125,8.895999999999999,1.088,0.064,1.1520000000000001,10.048,7.904,9.888799999999996,0.736,1.472,0,0.16,0.8,1.536,1499514.328576,179523.15392,10707.265535999999,190230.419456,1689744.748032,1328954.7383552,1671420.9326848001,122757.5405056,244263.19920639996,0,27046.531071999998,132013.0703232,255376.74905599994,1510816.1792768,1862630.8901375998,36,54,FALSE
